family_id	family_label	product_id	carac_id	carac_label	value
1933	EasyHOME AUTO	2195	93	Nom du produit	EasyHOME AUTO COMPACT
1933	EasyHOME AUTO	2195	71	Description produit	EasyHOME AUTO COMPACT est une solution de ventilation simple flux autoréglable qui assure automatiquement les débits d'extraction et offre un renouvellement d'air quotidien et permanent dans le logement.##NewLine##Un mode BOOST CUISINE peut être activé manuellement.##NewLine##Une version radio avec sa commande sans fil est également disponible : EasyHOME Auto with Netatmo.##NewLine##Associé aux grilles de ventilation ColorLINE®, EasyHOME AUTO COMPACT s'intègre parfaitement à la décoration intérieure.##NewLine##Extra plat, EasyHOME AUTO COMPACT est adapté à une installation en combles comme en espace réduit dans le logement, par exemple en faux-plafond ou en pièce technique.
1933	EasyHOME AUTO	2195	101	Plus produit	> renouvellement d'air automatique,##NewLine##> silencieux : à partir de 23 dB(A),##NewLine##> 77% de matière plastique recyclée.
1933	EasyHOME AUTO	85014	83	Gamme	EasyHOME AUTO
1933	EasyHOME AUTO	85014	93	Nom du produit	EasyHOME AUTO COMPACT with Netatmo
1933	EasyHOME AUTO	85014	71	Description produit	EasyHOME AUTO COMPACT with Netatmo est une solution de ventilation simple flux autoréglable qui assure automatiquement les débits d'extraction et offre un renouvellement d'air quotidien et permanent dans le logement.##NewLine##Un mode BOOST CUISINE peut être activé et désactivé manuellement grâce à la commande sans fils Céliane with Netatmo de Legrand.##NewLine##Associé aux grilles de ventilation ColorLINE®, EasyHOME AUTO COMPACT with Netatmo s'intègre parfaitement à la décoration intérieure.##NewLine##Extra plat, EasyHOME AUTO COMPACT with Netatmo est adapté à une installation en combles comme en espace réduit dans le logement, par exemple en faux-plafond ou en pièce technique.
1933	EasyHOME AUTO	85014	101	Plus produit	> installation et contrôle de la VMC sans fil grâce à la commande radio pré-appairée,##NewLine##> silencieux : à partir de 23 dB(A),##NewLine##> 77% de matière plastique recyclée.
1933	EasyHOME AUTO	94307	83	Gamme	EasyHOME AUTO
1933	EasyHOME AUTO	94307	93	Nom du produit	EasyHOME AutoSENS COMPACT
1933	EasyHOME AUTO	94307	71	Description produit	EasyHOME AutoSENS COMPACT est une solution de ventilation simple flux autoréglable qui assure un renouvellement d'air quotidien et permanent dans le logement.##NewLine##Son système antibuée et antiodeur analyse l'air dans tout le logement et déclenche un BOOST automatique pour une évacuation rapide de l'humidité et des odeurs hors du logement.##NewLine##Associé aux grilles de ventilation ColorLINE®, EasyHOME AutoSENS COMPACT s'intègre parfaitement à la décoration intérieure.##NewLine##Extra plat, EasyHOME AutoSENS COMPACT est adapté à une installation en combles comme en espace réduit, par exemple en faux-plafond ou en pièce technique.
1933	EasyHOME AUTO	94307	101	Plus produit	> système antibuée et antiodeur automatique, sans réglage nécessaire des seuils de détection,##NewLine##> analyse l'air dans tout le logement et évacue automatiquement les polluants##NewLine##> 77% de matière plastique recyclée.
1936	EasyHOME HYGRO	2196	83	Gamme	EasyHOME HYGRO
1936	EasyHOME HYGRO	2196	93	Nom du produit	EasyHOME HYGRO Classic
1936	EasyHOME HYGRO	2196	71	Description produit	EasyHOME HYGRO Classic est une solution de ventilation simple flux hygroréglable qui adapte le renouvellement d'air au taux d'humidité ou à la présence d'occupants dans le logement, évitant ainsi les déperditions de chaleur inutiles.##NewLine##La modulation se fait pièce par pièce au niveau des bouches et entrées d'air hygroréglables.##NewLine##EasyHOME HYGRO est compatible multi-conduits et peut être installé avec des conduits semi-rigides Optiflex pour une installation étanche et performante.##NewLine##EasyHOME HYGRO est adapté à une installation dans les combles.
1936	EasyHOME HYGRO	2196	101	Plus produit	> ventilation au plus près des besoins grâce à la détection d'humidité,##NewLine##> compatible multi-conduits,##NewLine##> 78% de matière plastique recyclée.
1936	EasyHOME HYGRO	2197	83	Gamme	EasyHOME HYGRO
1936	EasyHOME HYGRO	2197	93	Nom du produit	EasyHOME HYGRO COMPACT Classic
1936	EasyHOME HYGRO	2197	71	Description produit	EasyHOME HYGRO COMPACT Classic est une solution de ventilation simple flux hygroréglable qui adapte le renouvellement d'air au taux d'humidité ou à la présence d'occupants dans le logement, évitant ainsi les déperditions de chaleur inutiles. ##NewLine##La modulation se fait pièce par pièce au niveau des bouches et entrées d'air hygroréglables. ##NewLine##EasyHOME HYGRO COMPACT est compatible multi-conduits et peut être installé avec des conduits semi-rigides Optiflex pour une installation étanche et performante.##NewLine##Extra plat, EasyHOME HYGRO COMPACT est adapté à une installation en combles comme en espace réduit dans le logement, par exemple en faux-plafond ou en pièce technique.
1936	EasyHOME HYGRO	2197	101	Plus produit	> ventilation au plus près des besoins grâce à la détection d'humidité,##NewLine##> extra plat pour une intégration facile dans le logement,##NewLine##> 77% de matière plastique recyclée.
1936	EasyHOME HYGRO	2198	83	Gamme	EasyHOME HYGRO
1936	EasyHOME HYGRO	2198	93	Nom du produit	EasyHOME HYGRO COMPACT Premium
1936	EasyHOME HYGRO	2198	71	Description produit	EasyHOME HYGRO COMPACT Premium est une solution de ventilation simple flux hygroréglable qui adapte le renouvellement d'air au taux d'humidité ou à la présence d'occupants dans le logement, évitant ainsi les déperditions de chaleur inutiles. ##NewLine##La modulation se fait pièce par pièce au niveau des bouches et entrées d'air hygroréglables.##NewLine##EasyHOME HYGRO COMPACT Premium est équipé d'un moteur très basse consommation et propose 2 versions : ##NewLine##- la version MW : l'offre standard pour les installations à réseau court, ##NewLine##- la version HP (Haute Pression) : une offre qui s'adapte à l'installation et garantit des débits conformes grâce à ses 2 niveaux de pression au choix; cette offre convient aux grandes maisons, aux maisons à étages, aux réseaux longs et compliqués.##NewLine##EasyHOME HYGRO COMPACT Premium est compatible multi-conduits et peut être installé avec des conduits semi-rigides Optiflex pour une installation étanche et performante.##NewLine##Extra plat et très silencieux, EasyHOME HYGRO COMPACT Premium est adapté à une installation en combles comme en espace réduit dans le logement, par exemple en faux-plafond ou en pièce technique.
1936	EasyHOME HYGRO	2198	101	Plus produit	> extra plat et ultra-silencieux pour une intégration facile dans le logement, ##NewLine##> compatible multi-conduits avec accessoires de raccordement EasyCLIP pour réseau souple ou semi-rigide,##NewLine##> 77% de matière plastique recyclée.
1936	EasyHOME HYGRO	2199	83	Gamme	EasyHOME HYGRO
1936	EasyHOME HYGRO	2199	93	Nom du produit	EasyHOME HYGRO Premium
1936	EasyHOME HYGRO	2199	71	Description produit	EasyHOME HYGRO Premium est une solution de ventilation simple flux hygroréglable qui adapte le renouvellement d'air au taux d'humidité ou à la présence d'occupants dans le logement, évitant ainsi les déperditions de chaleur inutiles. ##NewLine##La modulation se fait pièce par pièce au niveau des bouches et entrées d'air hygroréglables.##NewLine##EasyHOME HYGRO Premium est équipé d'un moteur très basse consommation et propose 2 versions : ##NewLine##- la version MW : l'offre standard pour les installations à réseau court, ##NewLine##- la version HP (Haute Pression) : une offre qui s'adapte à l'installation et garantit des débits conformes grâce à ses 2 niveaux de pression au choix; cette offre convient aux grandes maisons, aux maisons à étages, aux réseaux longs et compliqués.##NewLine##EasyHOME HYGRO Premium est compatible multi-conduits et peut être installé avec des conduits semi-rigides Optiflex pour une installation étanche et performante.##NewLine##EasyHOME HYGRO est adapté à une installation dans les combles.
1936	EasyHOME HYGRO	2199	101	Plus produit	> large domaine d'emploi : 2 raccordements Ø 125 mm et 5 raccordements Ø 80 mm,##NewLine##> compatible multi-conduits avec accessoires de raccordement EasyCLIP pour réseau souple ou semi-rigide,##NewLine## > 77% de matière plastique recyclée.
1936	EasyHOME HYGRO	10767	83	Gamme	EasyHOME HYGRO
1936	EasyHOME HYGRO	10767	93	Nom du produit	EasyHOME HYGRO COMPACT Premium SP
1936	EasyHOME HYGRO	10767	71	Description produit	EasyHOME HYGRO COMPACT Premium SP est une solution de ventilation simple flux hygroréglable qui adapte le renouvellement d'air au taux d'humidité ou à la présence d'occupants dans le logement, évitant ainsi les déperditions de chaleur inutiles. ##NewLine##La modulation se fait pièce par pièce au niveau des bouches hygroréglables.##NewLine##EasyHOME HYGRO COMPACT Premium SP est équipé d'un moteur très basse consommation et propose jusqu'à 7 vitesses. La pression de fonctionnement est réglable sur site pour s'adapter à l'installation.##NewLine##EasyHOME HYGRO COMPACT Premium SP est compatible multi-conduits et peut être installé avec des conduits semi-rigides Optiflex pour une installation étanche et performante.##NewLine##Extra plat et très silencieux, EasyHOME HYGRO COMPACT Premium SP est adapté à une installation en combles comme en espace réduit dans le logement, par exemple en faux-plafond ou en pièce technique.
1936	EasyHOME HYGRO	10767	101	Plus produit	> jusqu'à 7 vitesses de ventilation, ##NewLine##> compatible multi-conduits avec accessoires de raccordement EasyCLIP pour réseau souple ou semi-rigide,##NewLine##> 77% de matière plastique recyclée.
1936	EasyHOME HYGRO	10769	83	Gamme	EasyHOME HYGRO
1936	EasyHOME HYGRO	10769	93	Nom du produit	EasyHOME HYGRO Premium SP
1936	EasyHOME HYGRO	10769	71	Description produit	EasyHOME HYGRO Premium SP est une solution de ventilation simple flux hygroréglable qui adapte le renouvellement d'air au taux d'humidité ou à la présence d'occupants dans le logement, évitant ainsi les déperditions de chaleur inutiles. ##NewLine##La modulation se fait pièce par pièce au niveau des bouches hygroréglables.##NewLine##EasyHOME HYGRO Premium SP est équipé d'un moteur très basse consommation et propose jusqu'à 7 vitesses. La pression de fonctionnement est réglable sur site pour s'adapter à l'installation.##NewLine##EasyHOME HYGRO Premium SP est compatible multi-conduits et peut être installé avec des conduits semi-rigides Optiflex pour une installation étanche et performante.##NewLine##EasyHOME HYGRO Premium SP est adapté à une installation dans les combles.
1936	EasyHOME HYGRO	10769	101	Plus produit	> jusqu'à 7 vitesses de ventilation, ##NewLine##> compatible multi-conduits avec accessoires de raccordement EasyCLIP pour réseau souple ou semi-rigide,##NewLine##> 77% de matière plastique recyclée.
2079	Extracteurs / ventilateurs de conduit	2291	83	Gamme	MONO
2079	Extracteurs / ventilateurs de conduit	2291	93	Nom du produit	MONO
2079	Extracteurs / ventilateurs de conduit	2291	71	Description produit	MONO est un extracteur permanent qui autorise un refoulement en conduit long et permet la ventilation efficace et continue d'une pièce : cuisine,  salle de bain,  WC ou buanderie.##NewLine##MONO offre 3 débits au choix : 15, 30 ou 45 m3/h et un boost manuel raccordé à un inverseur VMC. 
2079	Extracteurs / ventilateurs de conduit	2291	101	Plus produit	> réglage parmi 3 débits et boost manuel,##NewLine##> confort acoustique,##NewLine##> possibilité de refouler en conduit long.
2079	Extracteurs / ventilateurs de conduit	2183	83	Gamme	DECO
2079	Extracteurs / ventilateurs de conduit	2183	93	Nom du produit	DECO
2079	Extracteurs / ventilateurs de conduit	2183	71	Description produit	DECO est une gamme d'extracteurs individuels à face esthétique blanche ou aluminium, qui assurent la ventilation ponctuelle d'une pièce : WC, salle de bain, cuisine, buanderie.
2079	Extracteurs / ventilateurs de conduit	2183	101	Plus produit	> esthétique : finition blanc ou habillage aluminium,##NewLine##> silencieux : à partir de 26 dB(A),##NewLine##> très faible consommation d'énergie : à partir de 5,6 W.
2079	Extracteurs / ventilateurs de conduit	2187	83	Gamme	DESIGN
2079	Extracteurs / ventilateurs de conduit	2187	93	Nom du produit	DESIGN
2079	Extracteurs / ventilateurs de conduit	2187	71	Description produit	DESIGN est une gamme d'extracteurs individuels extra-plats, qui assurent la ventilation ponctuelle d'une pièce : WC, salle de bain, cuisine, buanderie, et offrent un large choix de fonctionnements.  
2079	Extracteurs / ventilateurs de conduit	2187	101	Plus produit	> design extra-plat,##NewLine##> disponible avec détection de présence,##NewLine##> silencieux : à partir de 26 dB(A).
2079	Extracteurs / ventilateurs de conduit	2245	83	Gamme	IN LINE
2079	Extracteurs / ventilateurs de conduit	2245	93	Nom du produit	IN LINE
2079	Extracteurs / ventilateurs de conduit	2245	71	Description produit	IN LINE est un ventilateur en conduit court qui fonctionne en extraction ou en soufflage et assure la ventilation ponctuelle d'une pièce : bain, wc, buanderie, cave.
2079	Extracteurs / ventilateurs de conduit	2245	101	Plus produit	> discrétion visuelle : pas d'extracteur dans la pièce,##NewLine##> silencieux : à partir de 27 dB(A),##NewLine##> extraction ou soufflage.
2079	Extracteurs / ventilateurs de conduit	2247	83	Gamme	IN LINE X
2079	Extracteurs / ventilateurs de conduit	2247	93	Nom du produit	IN LINE XS
2079	Extracteurs / ventilateurs de conduit	2247	71	Description produit	IN LINE XS est un ventilateur de conduit qui permet de ventiler une ou plusieurs pièces en habitat et petit tertiaire : sanitaires, buanderie, cave, cuisine...##NewLine##IN LINE XS fonctionne en extraction ou en insufflation d'air sur des réseau de gaines circulaires et peut être installé en tout point du réseau de ventilation.##NewLine##Il offre jusqu'à 2 vitesses de ventilation si l'on raccorde un inverseur et peut fonctionner avec un variateur de tension.
2079	Extracteurs / ventilateurs de conduit	2247	101	Plus produit	> compact,##NewLine##> installation et maintenance faciles grâce au bloc moteur démontable,##NewLine##> silencieux : à partir de 27 dB(A).
2079	Extracteurs / ventilateurs de conduit	2246	83	Gamme	IN LINE X
2079	Extracteurs / ventilateurs de conduit	2246	93	Nom du produit	IN LINE XPro
2079	Extracteurs / ventilateurs de conduit	2246	71	Description produit	IN LINE XPro est un ventilateur de conduit qui permet de ventiler une ou plusieurs pièces de volume important : cuisine, pool-house, atelier, vestiaires, réfectoire, salle des fêtes...##NewLine##Ses performances aérauliques et acoustiques sont optimisées pour offrir plus de pression et une consommation électrique réduite.##NewLine##XPro fonctionne en extraction ou en insufflation d'air sur des réseaux de gaines circulaires et peut être installé en tout point du réseau de ventilation.##NewLine##Il offre jusqu'à 2 vitesses de ventilation si l'on raccorde un inverseur et peut fonctionner avec un variateur de tension.
2079	Extracteurs / ventilateurs de conduit	2246	101	Plus produit	> moteur performant et économe en énergie,##NewLine##> silencieux : à partir de 27 dB(A),##NewLine##> installation et maintenance faciles grâce au bloc moteur démontable.
2079	Extracteurs / ventilateurs de conduit	2248	83	Gamme	IN LINE X
2079	Extracteurs / ventilateurs de conduit	2248	93	Nom du produit	IN LINE XSilent
2079	Extracteurs / ventilateurs de conduit	2248	71	Description produit	IN LINE XSilent est un ventilateur de conduit qui permet de ventiler des pièces ou des environnements spacieux tout en garantissant un faible niveau sonore : villa, hotel, bibliothèque, salle de réunion, cinéma, amphitéatre...##NewLine##XSilent fonctionne en extraction ou en insufflation d'air sur des réseau de gaines circulaires et peut être installé en tout point du réseau de ventilation.##NewLine##Il offre jusqu'à 2 vitesses de ventilation si l'on raccorde un inverseur et peut fonctionner avec un variateur de tension.##NewLine##
2079	Extracteurs / ventilateurs de conduit	2248	101	Plus produit	> très silencieux grâce à une isolation intérieure de 50 mm : à partir de 23 dB(A),##NewLine##> performances aérauliques optimisées,##NewLine##> enveloppe en acier. ##NewLine##
2079	Extracteurs / ventilateurs de conduit	94266	83	Gamme	DESIGN
2079	Extracteurs / ventilateurs de conduit	94266	93	Nom du produit	DESIGN
2079	Extracteurs / ventilateurs de conduit	94266	71	Description produit	DESIGN est une gamme d'extracteurs individuels extra-plats, qui assurent la ventilation ponctuelle d'une pièce : WC, salle de bain, cuisine, buanderie, et offrent un large choix de fonctionnements.  
2079	Extracteurs / ventilateurs de conduit	94266	101	Plus produit	> design extra-plat,##NewLine##> disponible avec détection de présence,##NewLine##> silencieux : à partir de 26 dB(A).
2064	Caissons d'extraction en collectif	7252	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	7252	93	Nom du produit	EasyVEC® C4 MICRO-WATT + 300 - 700
2064	Caissons d'extraction en collectif	7252	71	Description produit	EasyVEC® C4 Micro-watt + permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation brevetée Aldes Micro-watt + crée automatiquement un profil de régulation sur-mesure ( Auto-Adaptative Technology) pour adapter la pression délivrée par le caisson aux besoins réels de l’installation. Cela permet de ventiler au juste besoin et d'atteindre des économies importantes sur le poste de chauffage.##NewLine##Avec AldesConnect™ Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	7252	101	Plus produit	> gamme large de 300 à 12 000 m3/h,##NewLine##> Jusqu’à -15% sur la consommation de chauffage du bâtiment par rapport à un caisson Standard,##NewLine##> 100% recyclable.##NewLine##
2064	Caissons d'extraction en collectif	7251	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	7251	93	Nom du produit	EasyVEC® C4 MICRO-WATT + 1000 à 3000
2064	Caissons d'extraction en collectif	7251	71	Description produit	EasyVEC® C4 Micro-watt + permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation brevetée Aldes Micro-watt + crée automatiquement un profil de régulation sur-mesure ( Auto-Adaptative Technology) pour adapter la pression délivrée par le caisson aux besoins réels de l’installation. Cela permet de ventiler au juste besoin et d'atteindre des économies importantes sur le poste de chauffage.##NewLine##Avec AldesConnect™ Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	7251	101	Plus produit	> gamme large de 300 à 12 000 m3/h,##NewLine##> jusqu’à -15% sur la consommation de chauffage du bâtiment par rapport à un caisson Standard,##NewLine##> 100% recyclable.##NewLine##
2064	Caissons d'extraction en collectif	2204	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	2204	93	Nom du produit	EasyVEC® C4 MICRO-WATT + 5000 à 12000
2064	Caissons d'extraction en collectif	2204	71	Description produit	EasyVEC® C4 Micro-watt + permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation brevetée Aldes Micro-watt + crée automatiquement un profil de régulation sur-mesure ( Auto-Adaptative Technology) pour adapter la pression délivrée par le caisson aux besoins réels de l’installation. Cela permet de ventiler au juste besoin et d'atteindre des économies importantes sur le poste de chauffage.##NewLine##Avec AldesConnect® Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	2204	101	Plus produit	> gamme large de 5000 à 12 000 m3/h,##NewLine##> jusqu’à -15% sur la consommation de chauffage du bâtiment par rapport à un caisson Standard,##NewLine##> 100% recyclable.
2064	Caissons d'extraction en collectif	7509	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	7509	93	Nom du produit	EasyVEC® C4 MICRO-WATT 300 - 700
2064	Caissons d'extraction en collectif	7509	71	Description produit	EasyVEC® C4 MICRO-WATT permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation MICRO-WATT à pression constante permet d'atteindre des économies importantes sur le poste de chauffage par rapport à un caisson non régulé (Standard).##NewLine##Avec AldesConnect™ Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	7509	101	Plus produit	> gamme large de 300 à 12 000 m3/h,##NewLine##> - 30% de consommation électrique par rapport à un caisson Standard,##NewLine##> 100% recyclable.##NewLine##
2064	Caissons d'extraction en collectif	7253	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	7253	93	Nom du produit	EasyVEC® C4 MICRO-WATT 1000 à 3000
2064	Caissons d'extraction en collectif	7253	71	Description produit	EasyVEC® C4 MICRO-WATT permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation MICRO-WATT à pression constante permet d'atteindre des économies importantes sur le poste de chauffage par rapport à un caisson non régulé (Standard).##NewLine##Avec AldesConnect™ Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	7253	101	Plus produit	> gamme large de 300 à 12 000 m3/h,##NewLine##> - 30% de consommation électrique par rapport à un caisson Standard,##NewLine##> 100% recyclable.##NewLine##
2064	Caissons d'extraction en collectif	2203	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	2203	93	Nom du produit	EasyVEC® C4 MICRO-WATT 5000 à 12000
2064	Caissons d'extraction en collectif	2203	71	Description produit	EasyVEC® C4 Micro-watt permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation Micro-watt à pression constante permet d'atteindre des économies importantes sur le poste de chauffage par rapport à un caisson non régulé (Standard).##NewLine##Avec AldesConnect® Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	2203	101	Plus produit	> gamme large de 300 à 12 000 m3/h,##NewLine##> - 30% de consommation électrique par rapport à un caisson Standard,##NewLine##> 100% recyclable.##NewLine##
2064	Caissons d'extraction en collectif	7511	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	7511	93	Nom du produit	EasyVEC® C4 Standard 400 à 2500
2064	Caissons d'extraction en collectif	7511	71	Description produit	EasyVEC® C4 Standard est un caisson adapté au marché de la rénovation grâce à sa large gamme de débits et sa robustesse de fonctionnement.
2064	Caissons d'extraction en collectif	7511	101	Plus produit	> gamme large de 300 à 12 000 m³/h,##NewLine##> 100% recyclable.
2064	Caissons d'extraction en collectif	2205	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	2205	93	Nom du produit	EasyVEC® C4 Standard 4000 à 12000
2064	Caissons d'extraction en collectif	2205	71	Description produit	EasyVEC® C4 Standard est un caisson adapté au marché de la rénovation grâce à sa large gamme de débits et son alimentation électrique monophasée ou triphasée.
2064	Caissons d'extraction en collectif	2205	101	Plus produit	> gamme large de 300 à 12 000 m3/h,##NewLine##> compatible pour un remplacement du caisson uniquement,##NewLine##> caisson démontable (à partir de 4 000 m3/h),##NewLine##> 100% recyclable.##NewLine##
2064	Caissons d'extraction en collectif	10783	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	10783	93	Nom du produit	EasyVEC® C4 PRO 400 - 4000
2064	Caissons d'extraction en collectif	10783	71	Description produit	EasyVEC® C4 PRO permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation Micro-watt à pression constante permet d'atteindre des économies importantes sur le poste de chauffage par rapport à un caisson non régulé (Standard).##NewLine##Avec AldesConnect® Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	10783	101	Plus produit	> gamme large de 400 à 4 000 m³/h,##NewLine##> jusqu'à -70% de consommation électrique par rapport à un caisson Standard,##NewLine##> grâce à sa pression constante, économisez 5% sur les débits déperditifs par rapport un système Standard​,##NewLine##> 100% recyclable.
2064	Caissons d'extraction en collectif	10799	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	10799	93	Nom du produit	EasyVEC® C4 ULTRA 400 à 4000
2064	Caissons d'extraction en collectif	10799	71	Description produit	EasyVEC® C4 ULTRA permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation brevetée Aldes Micro-watt + crée automatiquement un profil de régulation sur-mesure ( Auto-Adaptative Technology) pour adapter la pression délivrée par le caisson aux besoins réels de l’installation. Cela permet de ventiler au juste besoin et d'atteindre des économies importantes sur le poste de chauffage.##NewLine##Avec AldesConnect™ Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	10799	101	Plus produit	> gamme large de 400 à 4 000 m3/h,##NewLine##> grâce à la technologie brevetée Aldes et sa pression régulée, économisez 15% sur les débits déperditifs par rapport un système Standard​,##NewLine##> 100% recyclable.
2064	Caissons d'extraction en collectif	10806	83	Gamme	EasyVEC® C4
2064	Caissons d'extraction en collectif	10806	93	Nom du produit	EasyVEC® C4 ULTIMATE 400 à 4000
2064	Caissons d'extraction en collectif	10806	71	Description produit	EasyVEC® C4 ULTIMATE permet la ventilation des batiments d'habitation collectifs afin d'assurer une qualité d'air suffisante dans les logements et la préservation du bâti. Combiné avec la solution de production d’eau chaude sanitaire T.Flow® Hygro+ / Nano, les calories naturellement présentes dans l’air extrait du logement sont extraites et utilisées comme source d’énergie pour réchauffer l’eau.##NewLine##La régulation brevetée Aldes Micro-watt + crée automatiquement un profil de régulation sur-mesure ( Auto-Adaptative Technology) pour adapter la pression délivrée par le caisson aux besoins réels de l’installation. Cela permet de ventiler au juste besoin et d'atteindre des économies importantes sur le poste de chauffage.##NewLine##Avec AldesConnect® Pro, monitorez vos unités de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
2064	Caissons d'extraction en collectif	10806	101	Plus produit	> gamme large de 400 à 4 000 m3/h,##NewLine##> grâce à la technologie brevetée Aldes et sa pression régulée, économisez 15% sur les débits déperditifs par rapport un système Standard​,##NewLine##> 100% recyclable.
83996	EasyVEC® Compact	2208	83	Gamme	EasyVEC® Compact
83996	EasyVEC® Compact	2208	93	Nom du produit	EasyVEC® Compact Standard
83996	EasyVEC® Compact	2208	71	Description produit	De faible encombrement et avec une configuration en ligne, ce caisson sera idéal pour des applications en faux-plafond.
83996	EasyVEC® Compact	2208	101	Plus produit	> gamme large de 300 à 3 000 m3/h,##NewLine##> hauteur compact,##NewLine##> 100% recyclable.##NewLine##
83996	EasyVEC® Compact	2206	83	Gamme	EasyVEC® Compact
83996	EasyVEC® Compact	2206	93	Nom du produit	EasyVEC® Compact MICRO-WATT
83996	EasyVEC® Compact	2206	71	Description produit	De faible encombrement et avec une configuration en ligne, ce caisson sera idéal pour des applications en faux-plafond.##NewLine##La régulation Micro-watt à pression constante permet d'atteindre des économies importantes sur le poste de chauffage par rapport à un caisson non régulé (Standard).##NewLine##Avec AldesConnect® Pro, il est possible de monitorer l'unité de ventilation à distance pour encore plus de réactivité dans la gestion des pannes et des dysfonctionnements.
83996	EasyVEC® Compact	2206	101	Plus produit	> gamme large de 300 à 3 000 m3/h,##NewLine##> hauteur compact,##NewLine##> 100% recyclable.##NewLine##
83996	EasyVEC® Compact	2207	83	Gamme	EasyVEC® Compact
83996	EasyVEC® Compact	2207	93	Nom du produit	EasyVEC® Compact MICRO-WATT +
